"","Duration","views_2_hours","hog_666","hog_673","hog_676","hog_678","hog_855","cnn_10","cnn_12","cnn_19","cnn_89","pct_nonzero_pixels","doc2vec_11","doc2vec_15","punc_num_..8","num_words","num_stopwords","num_uppercase_chars","Num_Subscribers_Base_low_mid","Num_Subscribers_Base_mid_high","Num_Views_Base_mid_high","avg_growth_low","avg_growth_low_mid","avg_growth_mid_high","count_vids_low","count_vids_low_mid","count_vids_mid_high","growth_2_6"
"3830",130,208,0.059536383,0.033877913,0.027398951,0.296554324,0,0.68676895,0.09466182,8.642581,3.809262,0.769103009,0.606048524,-0.302076906,0,11,2,2,0,0,1,0,0,0,0,0,0,2.240384615
"3831",71,581,0.160357924,0.08557261,0.008111668,0.056789469,0.133963527,3.09551,2.0688264,13.082073,5.8341856,0.766921296,0.911016285,-0.345222831,0,11,2,4,0,0,1,0,0,0,0,0,0,7.256454389
"3832",412,848,0.177670621,0.151130657,0.139748266,0.040750557,0.013972056,2.140236,0.03305672,5.7559795,3.4772573,0.764320988,0.497899264,-1.427615762,0,17,7,4,1,0,1,0,0,0,0,0,0,8.583726415
"3833",93,1632,0.130809613,0.033967793,0.012983123,0.016824401,0.236357977,1.1121521,3.4699726,6.828026,1.0435497,0.761379244,1.163342476,-1.092045665,0,6,0,3,0,0,0,0,0,0,0,0,0,4.822916667
"3834",143,193,0.049974014,0.077779424,0.084884727,0.356372891,0.007109424,2.5245275,0.5184413,8.9945755,5.4394403,0.694195602,1.017862082,-1.159279227,0,16,2,13,0,0,1,0,0,0,0,0,0,5.155440415
"3835",134,108,0.007212156,0.17512394,0.175518236,0.020305804,0.148083163,4.152549,7.0232277,13.355293,5.157448,0.767004244,0.29097414,-0.466455787,0,15,2,7,0,0,1,0,0,0,0,0,0,1.648148148
"3836",427,1330,0.050164947,0.172761907,0.280093913,0.339806491,0.081569542,6.5117664,1.8652476,12.310432,7.9275503,0.765075231,0.624476314,-0.886765599,0,13,1,12,1,0,1,0,0,0,0,0,0,8.37518797
"3837",98,181,0.152612953,0.098919994,0.245889678,0.273775769,0.010312144,0,0,11.187721,7.540011,0.768674769,0.044002332,-0.76819998,0,11,2,4,0,0,1,0,0,0,0,0,0,6.524861878
"3838",1048,68054,0.119099186,0.025227304,0.043642988,0.278684504,0.145383633,4.447339,1.7637302,10.164374,5.8948193,0.751695602,0.535328746,-0.996907711,0,11,0,17,0,0,0,0,0,0,0,0,0,7.067593382
"3839",91,1392,0.341972852,0.056192402,0.046913357,0.0067056,0.028608944,3.6021638,4.004301,13.172732,4.8673763,0.768888889,0.739782631,-0.763069808,0,10,1,8,0,0,1,0,0,0,0,0,0,1.272270115
"3840",1090,162241,0,0.132274931,0.040490885,0.096502786,0.003506721,2.9481468,5.6886263,9.997565,2.7748644,0.741022377,0.422183573,-0.565946102,0,9,0,28,0,0,0,1,0,0,0,0,1,0.699570392
"3841",307,2180,0,0.006110315,0.08185039,0.120530995,0.000465547,0.39312187,2.5108929,5.7453594,0.7881435,0.754261188,0.59065336,0.735192358,0,10,3,3,0,0,0,0,0,0,0,0,0,3.027522936
"3842",163,119,0.134362374,0.128894057,0.072827256,0.069245417,0.051838741,1.570992,0,9.093795,3.0119736,0.763097994,-0.003428748,-1.331191301,0,9,1,5,0,0,1,0,0,0,0,0,0,9.18487395
"3843",233,49856,0.286042697,0.03045336,0.035675925,0.071143846,0.031829095,4.1518636,5.4499006,7.839078,3.026213,0.717058256,-0.055166766,1.133799672,0,7,0,15,0,1,0,1,0,0,0,0,0,1.048620026
"3844",66,358,0.049158063,0.35133425,0.35133425,0.121051976,0.153774843,1.4384634,0,5.2731953,3.0002267,0.765833333,1.537555218,-0.224453136,0,15,4,6,0,0,1,0,0,0,0,0,0,5.522346369
"3845",4046,27135,0.184176732,0.012244207,0.119806021,0.233229846,0.173273403,2.1112244,3.2579484,5.93705,1.7376624,0.758994985,1.405012727,-0.758871555,0,11,1,35,0,1,0,1,0,0,0,0,0,0.564179104
"3846",29163,56624,0.244044815,0.244044815,0.143482394,0.244044815,0.058959325,2.2675405,2.1258113,9.103829,4.5305653,0.723423997,0.134521708,-1.154092431,0,8,1,7,0,1,0,1,0,0,0,0,1,0.487796694
"3847",208,333,0,0,0,0,0.999999999,0.65972704,2.1269548,4.435141,1.1820643,0.06435571,-0.157123074,-0.721204281,0,3,1,1,1,0,0,0,0,1,0,0,0,0.384384384
"3848",2224,72180,0.047545691,0.015356526,0.306640972,0.111047208,0.116615081,3.1608624,6.1118755,6.558882,2.5982993,0.717509645,0.475270122,-0.189703584,0,12,0,31,0,1,0,1,0,0,0,1,0,1.147229149
"3849",1051,18151,0,0.064287873,0.083994321,0.295427947,0.070170072,2.4611278,1.5797306,3.0584931,2.286422,0.760187114,0.328297645,0.000108967,0,11,2,12,0,0,0,0,0,1,1,0,0,1.76094981
"3850",80,130,0,0.180502819,0.009819426,0.328507666,0.134389611,3.2075014,1.3366154,10.915559,5.14664,0.760486111,1.172256351,-1.19792974,0,11,3,3,0,0,1,0,0,0,0,0,0,7.684615385
"3851",968,21150,0.095762127,0.096060861,0.31014616,0.059543627,0.013439066,2.4760268,4.198948,10.543141,2.9505188,0.708582176,0.417422205,0.392744422,0,8,2,34,0,0,0,0,0,0,0,1,0,2.514231678
"3852",7496,129789,0.206631933,0.328833682,0.024358737,0.061692001,0.008463329,1.9417744,4.1138763,6.318475,1.7372892,0.756934799,0.218680769,-0.649020612,0,10,2,12,0,0,0,1,0,0,0,0,1,0.819915401
"3853",87,324,0.036096432,0,0.293869985,0.225240609,0.131604169,1.8819311,0,5.426214,4.6137323,0.773341049,1.396536231,-0.402183563,0,14,5,7,0,0,1,0,0,0,0,0,0,6.981481481
"3854",231,2060,0.03166077,0.270874436,0.050858945,0.225423418,0.038352581,1.4859166,2.5917947,7.882367,2.8546503,0.746566358,0.821791589,0.375640541,0,16,6,9,1,0,1,0,0,0,0,0,0,6.700970874
"3855",29,1827,0.002097808,0.007775416,0.010132988,0.083294817,0.024095191,1.100902,1.0366274,2.9384487,1.7078062,0.758915895,1.029936194,0.229423538,0,11,3,10,1,0,1,0,1,0,0,1,0,0.761357417
"3856",21626,13365727,0.079746378,0.110933076,0.052907681,0.15149022,0.006661026,1.4501946,2.1344423,6.824001,2.93716,0.773028549,1.998841763,1.900494933,1,14,2,15,1,0,0,0,1,0,0,0,1,0.057616918
"3857",541,1296,0.246011015,0.175141359,0.076034891,0.054749628,0.016448578,4.267489,3.0246067,8.121572,5.09188,0.774660494,-0.37406984,-0.367049932,0,14,3,5,1,0,1,0,0,0,0,0,0,5.095679012
"3858",841,103904,0.101579321,0,0.018887777,0.163350224,0.194108065,1.7389458,6.467381,8.002187,0.75592935,0.765534336,1.42130959,0.443490654,0,11,3,51,0,0,1,1,0,0,0,0,1,0.611458654
"3859",332,1410,0.067513159,0.123932662,0.064638273,0.291942668,0.114548748,1.3761567,2.8770905,6.7580833,2.1097295,0.739259259,0.274663895,0.137332931,0,15,1,11,1,0,1,0,0,0,0,0,0,4.874468085
"3860",140,172,0.249170039,0.023016183,0.104352909,0.219785174,0.094349306,1.332779,0,9.504861,2.862378,0.765740741,0.66297555,-0.341108233,0,7,2,3,0,0,1,0,0,0,0,0,0,3.395348837
"3861",850,52094,0.114015335,0.110588408,0,0.184069649,0.025304157,0.6608304,4.6011095,10.950881,1.9084281,0.759014275,-0.708669722,-0.689215124,0,15,3,11,1,0,0,0,0,0,1,0,0,2.810112489
"3862",37,2261,0,0,0,0.288349387,0.013904045,2.7810087,6.3499656,14.018174,3.456443,0.763736497,-2.005460739,-1.362024546,1,16,1,14,0,0,0,0,0,0,0,0,0,3.015922158
"3863",104,18557,0.164050956,0.136237914,0.013829034,0.246712399,0.019491769,0.5769486,1.4204819,6.4971514,1.9540408,0.760111883,0.553899527,-1.178369999,0,12,1,6,0,0,0,0,0,0,0,0,0,3.683515654
"3864",39293,656009,0.205532158,0.078417011,0.125005113,0.333842267,0.117173964,2.3702605,3.6489472,8.719169,2.9940856,0.765746528,0.534438193,-1.021904826,0,20,4,15,0,1,1,0,1,0,1,0,0,0.130380833
"3865",716,1176,0.16662319,0.050570432,0.002751692,0.009669502,0.045772803,4.1659517,3.2691042,16.284021,6.8400908,0.760333719,0.359509289,-0.316931665,0,11,0,9,0,0,1,0,0,0,0,0,0,4.946428571
"3866",661,101801,0.288257088,0.02328011,0.005418866,0.006307174,0.015270725,3.4342709,7.1346235,7.7008295,1.1553916,0.734211034,0.554308414,-0.852211833,0,12,2,31,0,1,0,1,0,0,0,0,1,0.902240646
"3867",681,424,0.202941742,0.0650124,0.219334963,0.177069411,0.052976249,2.4018455,1.7544188,7.2124033,3.041815,0.741917438,0.533882618,-1.171586275,0,18,2,9,1,0,1,0,0,0,0,0,0,9.264150943
"3868",250,5850,0.29413726,0.048975363,0.193799861,0.008004981,0.045549494,0.1914378,2.6623058,6.123597,1.0409616,0.733503086,1.087413669,0.091036603,0,18,5,8,1,0,1,0,0,0,0,0,0,4.098632479
"3869",630,7389,0.125600395,0.162949004,0.026759551,0.071215745,0.025351494,3.4285069,6.1617126,12.081473,3.2721183,0.767606096,0.610372603,-0.804196715,0,12,7,11,1,0,1,0,1,0,0,0,0,1.604953309
"3870",634,155,0.021167779,0.202589368,0.27679375,0.164080492,0.321295405,3.095119,1.8404303,13.122697,5.770311,0.921554784,-0.048808962,0.039573763,0,9,1,3,0,0,1,0,0,0,0,0,0,2.180645161
"3871",435,1442,0.13030051,0.180981202,0.170306578,0.298588544,0.01248045,1.5269707,4.6235743,7.721797,1.0635076,0.770659722,0.731776774,-1.628344178,0,17,4,7,1,0,1,0,0,0,0,0,0,4.780859917
"3872",42895,1584389,0.230955408,0.079602228,0.177178488,0.136464226,0.071661634,2.2070045,3.9860048,4.242157,0.55227727,0.678790509,0.548663259,-0.205950633,0,9,0,6,0,1,0,1,0,0,0,0,1,0.022127142
"3873",805,50148,0.088879522,0.064886307,0.055602131,0.128151246,0.11971214,1.7851297,4.98273,8.1366415,1.9610984,0.768686343,-1.861312985,0.737152815,0,9,3,46,0,0,1,1,0,0,0,0,1,0.574639068
"3874",754,164547,0.243720124,0.023802453,0.05569745,0.179231689,0.043902087,2.464458,2.0326226,4.884345,1.9953265,0.758587963,-0.711735427,-0.382130295,0,8,2,41,0,0,1,1,0,0,0,0,1,0.590657988
"3875",381,712,0.032574205,0.206043752,0.037928376,0.181931647,0.27613135,2.5527015,1.8343092,5.6898828,3.3776863,0.759631559,1.310178876,0.667040348,0,16,4,13,1,0,1,0,0,0,0,0,0,7.18258427
"3876",197,21519,0.081675567,0.058624687,0.168804825,0.258617373,0.030496169,0.252489,2.6553688,3.5426998,0.80941,0.75097608,0.648636997,-0.061042592,0,7,3,8,0,1,1,0,1,0,0,0,0,0.543240857
"3877",127,7760,0.051616221,0.034383265,0.190078128,0.133853778,0.281697766,3.4177227,5.567091,6.690556,2.897899,0.762413194,0.07244882,-0.047826961,0,20,7,8,0,0,0,0,0,0,0,0,0,1.751030928
"3878",491,172970,0.034452119,0.060086431,0.075311871,0.221657129,0.360100248,1.8914937,4.443208,8.010617,2.0327725,0.749731867,-0.800685942,-0.810438633,0,4,0,4,0,0,0,1,0,0,1,0,0,0.692836908
"3879",237,1863,0,0.085373113,0.052463265,0.327711642,0.053718733,0.054170497,1.6675748,3.67211,0.6515535,0.768377701,1.263175964,0.037147079,0,19,6,5,1,0,1,0,0,0,0,0,0,3.596886742
"3880",39,8451,0.09665043,0.133249176,0,0.243771055,0.075051325,0.3833904,5.064738,7.147574,0.061259165,0.759616127,-0.092866987,-0.303416312,0,13,1,8,0,0,0,0,0,0,0,0,0,1.908886522
"3881",313,406,0.0767779,0.109583155,0.079108132,0.324524155,0.120977684,0.568178,1.3269316,7.0481644,2.6328166,0.761651235,-0.016899848,-0.179054007,0,6,1,3,0,0,0,0,0,0,0,0,0,2.209359606
"3882",224,1113,0.110074874,0.103223302,0.050959413,0.251291945,0.205225106,1.3312391,1.1254827,2.5778327,1.7146506,0.751695602,1.684899926,-0.881049573,0,16,4,5,1,0,1,0,0,0,0,0,0,7.319856244
"3883",416,13464,0.200380621,0.13555772,0.045191577,0.160514672,0.091712119,3.4615521,2.7634487,8.055443,4.1670575,0.767847222,0.32678014,-0.224302411,0,17,7,10,1,0,1,0,0,0,0,0,0,6.199643494
"3884",1738,205072,0.002260773,0.002144524,0.004419345,0.342043476,0,2.2082815,2.9996634,5.0760803,2.022541,0.761138117,0.448753476,-0.251072466,0,13,4,30,0,0,0,1,0,0,0,0,1,0.936173637
"3885",204,2466,0.022256128,0.037967091,0.050485336,0.080837311,0.100435289,2.306792,2.9053426,11.757525,4.560513,0.758765432,0.004412721,-0.046145439,0,8,3,6,0,1,1,0,0,1,0,0,0,2.47891322
"3886",1386,3210,0.004325365,0.004615696,0.010186326,0.162336753,0,0.79960054,3.707696,9.773304,2.322768,0.766442901,-0.092306361,0.257965326,0,12,1,10,0,0,0,0,0,0,0,1,0,4.635514019
"3887",341,1848,0.150232257,0.208782449,0.158238378,0.142432331,0.080461074,3.2975454,2.7253408,8.822572,4.241686,0.771743827,0.659862816,-0.228043064,0,15,2,10,1,0,1,0,0,0,0,0,0,6.833874459
"3888",433,7880,0.02802512,0.078332174,0.100467112,0.212936242,0.245259841,2.984398,4.5795326,11.1311,3.512318,0.759041281,-0.190622762,0.666661978,0,10,2,11,1,0,1,0,0,0,0,0,0,7.515609137
"3889",423,1472,0.017886632,0.157048502,0.177122335,0.181050953,0.038323364,2.8996263,1.6249677,7.9457774,4.022708,0.764722222,1.711091638,-0.919841707,0,15,3,10,1,0,1,0,0,0,0,0,0,7.984375
"3890",153,18108,0.048465516,0.095972954,0.053440716,0.261247746,0.118948118,2.7149599,4.015511,14.127496,5.3266892,0.754184028,0.849808693,-1.064826131,0,8,0,5,0,0,0,0,0,0,0,0,0,4.43533245
"3891",76,199,0.283337784,0.171434128,0.070810131,0.117072987,0.11048593,3.4744437,1.7323788,10.164366,5.8003073,0.773074846,0.361397922,0.135326087,0,9,1,5,0,0,1,0,0,0,0,0,0,4.949748744
"3892",3663,2963,0.130450856,0.038699929,0.170640157,0.190317151,0.203800386,1.4888287,5.1755466,8.805895,1.7158804,0.767310957,0.058898728,0.696034849,0,5,1,3,1,0,1,0,0,0,0,0,0,2.645291934
"3893",651,10959,0.004641363,0.03276067,0.226191872,0.253307436,0.029342945,2.6829,3.547823,3.9460282,1.2190843,0.733597608,-2.514884233,-1.680276275,0,16,4,14,0,1,1,0,1,0,1,0,0,1.65599051
"3894",367,2584,0.036146685,0.080900332,0.125316795,0.294973885,0.198820831,2.075116,0.40578505,4.485392,3.5306985,0.765075231,-0.426880598,-0.391958922,0,10,1,6,1,0,1,0,0,0,0,0,0,5.794117647
"3895",123,22940,0.092081616,0.130917343,0.013271629,0.237539419,0.025322699,1.5037354,2.8121557,3.0704365,0.5424331,0.755345293,0.442176014,-0.643651485,0,14,2,7,0,0,0,0,0,0,0,0,0,2.6836966
"3896",1790,3550,0.336828788,0.117194262,0.020676304,0.172526019,0.04103467,1.6957402,1.0276366,10.892103,4.507423,0.751190201,0.2131363,-0.279449373,0,11,1,8,0,0,1,0,0,0,0,0,0,2.108450704
"3897",77,370,0.307858463,0.163073588,0.176137977,0.208290793,0.05827485,0.79310143,0,17.45971,7.5827374,0.75538966,0.199173778,-0.758014619,0,9,2,5,0,0,1,0,0,0,0,0,0,4.235135135
"3898",2042,1309,0.094987096,0.101578812,0.10540636,0.017784687,0.060138,0.82403725,3.1937864,6.747945,1.0342782,0.751724537,0.509866416,-0.278716534,0,8,1,6,1,0,0,0,0,1,0,0,0,2.446906035
"3899",268,1620,0.102434797,0.208632119,0.219759061,0.118627744,0.028100659,1.4556394,1.7923381,9.127212,3.0767357,0.741766975,1.567518115,-1.316108584,0,18,5,8,1,0,1,0,0,0,0,0,0,2.130246914
"3900",410,13464,0.008359314,0.18587676,0,0.208817674,0.01351999,1.5132159,4.564009,5.563243,0.8814189,0.475868056,-0.006259706,-0.383786738,0,6,5,6,1,0,0,0,1,0,0,0,1,0.962789661
"3901",424,4718,0.084208018,0.031908703,0.280457625,0.180941337,0.056188982,0.69959384,1.5122848,2.5876446,1.0466043,0.75617284,-0.816945791,-0.671704829,0,15,3,8,1,0,1,0,0,0,0,0,0,7.205171683
"3902",114,11740,0.192290603,0.073672897,0.196435556,0.163853734,0.274626937,0.6419321,2.0817654,5.6698995,1.511497,0.737509645,0.417697579,-1.213682413,0,17,3,15,0,0,0,0,0,0,0,0,0,2.900681431
"3903",847,12579,0.055008576,0,0.104672606,0.149419874,0.055199352,2.5796711,5.286888,10.159438,3.0508964,0.767501929,0.84169817,-0.978482425,0,11,4,11,0,0,0,0,0,0,0,0,0,1.714842197
"3904",58,187,0.279330992,0.110928691,0.029017479,0.118426965,0.033779267,0,0,14.132483,9.353297,0.757847222,0.286491334,0.366403639,0,12,1,4,0,0,1,0,0,0,0,0,0,6.326203209
"3905",926,18712,0.064088551,0.047564668,0.043778091,0.087247121,0.039643608,0.5195794,3.7821784,7.371963,1.1396458,0.761084105,0.282841235,-1.082755089,0,14,0,19,0,0,0,0,0,0,0,0,0,3.201955964
"3906",3232,1872,0.059771731,0.073169231,0.001744889,0.000456658,0.14465387,3.3134532,4.166817,8.444178,3.2283082,0.754274691,0.415909588,-0.661044478,0,10,1,6,1,0,0,0,0,1,0,0,0,1.269764957
"3907",172,346,0.3410553,0.120587071,0.001800188,0.021266991,0.166431016,5.263377,0,11.398372,7.7314506,0.816176698,0.13513504,-0.064396039,0,10,1,8,0,0,1,0,0,0,0,0,0,6.852601156
"3908",79,151,0.050583768,0.021630804,0.111356443,0.320166611,0.041284645,3.4014678,1.0065898,10.343837,5.224764,0.773420139,0.122907989,-0.247240797,0,14,4,4,0,0,1,0,0,0,0,0,0,8.40397351
"3909",3646,200,0.226527359,0.044967055,0.12741222,0.283571541,0.011248425,2.4393694,2.4677174,4.811655,2.4567688,0.76712963,0.688867927,0.163340241,0,14,3,12,0,0,0,0,0,0,0,0,1,6.935
"3910",1106,451447,0.044099808,0.111812214,0.025770261,0.203513069,0.092637661,0.79446274,3.714666,10.375056,2.4996684,0.701217207,0.321437299,-0.545540988,0,6,1,20,0,0,0,0,0,0,1,0,0,2.141349926
"3911",180,3970,0.120392711,0.077763358,0.071874583,0.137485142,0.020296235,1.2516154,3.3505216,5.061095,1.552994,0.741460262,-0.280944347,-1.209414601,0,11,2,13,0,1,1,0,0,0,0,0,0,1.691939547
"3912",1531,7560,0.065970093,0.07272803,0.017796988,0.166666205,0.276380215,0.4701906,4.993325,7.560418,0.45171317,0.761822917,0.535945475,-0.358708322,0,8,0,12,0,1,1,0,0,0,0,0,0,2.334391534
"3913",101,100,0.092732359,0.064316157,0.010019481,0.21865585,0.025604734,2.8417685,0.9050316,10.592089,5.8292317,0.764176312,1.417987466,0.119697943,0,11,3,10,0,0,1,0,0,0,0,0,0,5.3
"3914",4324,3822,0.011232823,0.020886287,0.059141191,0.05817886,0.001726608,3.3694932,3.826539,12.590501,4.5825853,0.772428627,0.469389975,-0.281285197,0,6,2,4,0,0,0,1,0,0,0,0,0,2.2566719
"3915",119,9359,0.204541907,0.007748807,0.037502777,0.092479096,0.066533705,1.551112,0,11.954778,4.7520485,0.770310571,0.647448182,-0.524676025,0,9,1,3,0,0,1,0,0,0,0,0,0,0.434448125
"3916",340,1701,0.043884202,0.092555621,0.192250776,0.269216638,0.118973463,5.325976,3.917867,14.871581,7.0181947,0.764195602,0.237767711,-1.989637494,0,18,5,9,1,0,1,0,0,0,0,0,0,9.732510288
"3917",605,18963,0.110721243,0.101062953,0.018488123,0.310967051,0.080308057,3.0742588,5.3548365,7.3279843,2.7332463,0.761759259,0.242205784,0.12868084,0,5,1,3,0,0,0,0,0,1,1,0,0,1.073827981
"3918",113,471,0.278621133,0.10234395,0.278621133,0.147827327,0.033921438,1.570992,0,9.093795,3.0119736,0.76533179,1.73811245,0.249805987,0,11,2,4,0,0,1,0,0,0,0,0,0,5.157112527
"3919",154,219,0.339181877,0.029948361,0.281548743,0.092391395,0.118572257,2.5780559,2.793366,8.813997,3.8618042,0.77128858,0.879005373,0.262418032,0,12,3,1,0,0,1,0,0,0,0,0,0,9.844748858
"3920",429,1773,0.224736603,0.042929899,0.030222458,0.151838036,0.246850721,2.7944922,4.006975,11.309442,4.0308504,0.766936728,0.476326466,-0.232606068,0,15,4,7,1,0,1,0,0,0,0,0,0,5.118443316
"3921",810,206208,0.05285137,0.054928244,0.033872915,0.076396285,0.271356123,0.8824685,1.8161911,3.2477229,0.7249564,0.758192515,-1.085825443,-1.472658515,0,5,0,8,0,0,0,0,1,0,1,0,0,1.122095166
"3922",623,13244,0.024512939,0.00194847,0.15021988,0.318722034,0,1.3471618,3.7421012,11.89561,2.786682,0.718753858,0.265924275,-0.353621542,0,7,0,5,0,1,1,0,0,0,0,0,1,4.670492298
"3923",692,35224,0.073824424,0.112218852,0.091791825,0.221022609,0.104079373,2.6324272,4.46361,7.5971866,2.367391,0.756707176,0.660462201,-0.672427237,0,6,1,6,0,1,1,0,0,0,0,0,1,2.044401544
"3924",272,1600,0.005746934,0.075164945,0.071233118,0.169742409,0.252091813,2.5790353,3.273071,8.9138,3.449221,0.763948688,-0.244898394,-1.196121454,0,14,3,11,1,0,1,0,0,0,0,0,0,4.849375
"3925",465,68362,0.131503622,0.177547736,0.055292733,0.072078162,0.080923566,1.5669315,3.8037238,8.400668,1.7001035,0.740322145,0.323873639,-0.776396513,0,9,0,41,0,1,0,1,0,0,0,0,1,0.762470378
"3926",5459,69316,6.34e-05,0.291657702,0.062324861,0.291657702,0.057181853,3.3866584,5.189438,15.85471,5.7388487,0.758946759,-0.101824857,-0.444028556,0,17,5,11,0,0,0,0,0,0,0,0,0,2.722214207
"3927",536,1800,0.039769384,0.014366155,0.011357534,0.055069028,0.035089494,2.8671956,3.5606952,10.068477,3.3906143,0.755524691,0.847297251,-0.33664155,0,8,0,7,0,0,0,0,0,0,0,0,0,7.045555556
"3928",5791,469320,0.002377748,0,0.001588008,0.015025399,0.095285996,2.7075772,5.152885,10.955804,4.0326176,0.745484182,0.465690583,-0.302398145,0,7,1,30,0,0,0,1,0,0,0,0,1,0.554578965
"3929",147,121,0,0.021692814,0.004519698,0.15332243,0.016517317,2.2837508,1.1476903,8.622062,4.4621563,0.773553241,0.697718382,-0.155441105,0,9,1,7,0,0,1,0,0,0,0,0,0,3.67768595
"3930",68,992,0.13795812,0.086246805,0,0,0.163625685,0,0,14.23636,8.302858,0.692303241,1.585825682,-1.391200304,0,14,2,4,0,0,1,0,0,0,0,0,0,9.150201613
"3931",343,25712,0.073808574,0.017064415,0,0.004574515,0.056965971,1.8943352,6.381574,6.1608276,1.1070125,0.739301698,-0.15027386,0.169290915,0,7,1,21,0,1,0,1,0,0,0,0,0,0.761045426
"3932",526,3618,0.037039839,0.137968698,0.154987125,0.228842512,0.096018088,3.8250732,3.9258409,10.174029,5.1658707,0.753773148,0.346846879,-0.443828762,0,10,0,13,0,0,0,0,0,0,0,0,0,6.52763958
"3933",408,13428,0.102634165,0.116343346,0.122956424,0.231132114,0.091920348,3.5248814,4.34817,11.941379,4.145659,0.747588735,0.316566259,-1.810499668,0,20,7,8,1,0,1,0,0,0,0,0,0,5.191391123
"3934",89,583,0.043838774,0.005479645,0.352218129,0.084893773,0.331843292,2.4604716,2.2659209,10.585362,4.4704275,0.767065972,-0.30147174,0.068595849,0,8,2,4,0,0,1,0,0,0,0,0,0,1.66380789
"3935",71,125,0.076397906,0.029530583,0.105002734,0.285916207,0.118524641,3.5461783,3.4908953,16.107796,6.2167716,0.765873843,0.895600736,-0.75698334,0,10,2,1,0,0,1,0,0,0,0,0,0,3.176
"3936",155,513,0.02736484,0.046661575,0.061887072,0.035598856,0.085141221,1.2348326,0,4.893708,3.6094048,0.773412423,1.531951189,0.34037742,0,11,2,2,0,0,1,0,0,0,0,0,0,4.805068226
"3937",76,276,0,0.003191362,0.146436136,0.219595215,0.171547342,3.6081243,2.3584373,11.758282,5.790722,0.768524306,2.620713234,-0.259532392,0,9,1,7,0,0,1,0,0,0,0,0,0,5.416666667
"3938",214,4599,0.100084647,0.203217332,0.247452754,0.16611085,0.194026105,3.311297,2.0923424,6.0712137,4.085795,0.751498843,0.86593014,-0.453564167,0,14,3,10,1,0,1,0,0,0,0,0,0,8.849967384
"3939",85,2291,0.318711444,0.118428153,0.151745435,0.020928328,0.298863074,2.8070655,5.8535967,13.1063595,3.6860185,0.767986111,-0.533226907,-1.310059905,0,8,0,5,0,0,0,1,0,0,0,0,0,0.934089917
"3940",25956,231893,0.119745125,0.053424965,0.066984808,0.223459966,0.00229448,1.1418241,2.9429564,3.9001431,1.3135662,0.735503472,0.128831312,0.119989641,0,7,1,6,1,0,0,0,1,0,0,0,1,0.084513116
"3941",111,376,0,0.001763226,0.139105478,0.08862942,0.09212334,1.2221631,2.8574028,11.579833,3.6417253,0.774340278,0.945616186,-0.714847863,0,10,1,7,0,0,1,0,0,0,0,0,0,4.364361702
"3942",60,10800,0,0,0.083497872,0.123481268,0.099411943,2.6703792,4.648587,11.405263,4.123164,0.761026235,0.195948258,-0.109683588,0,11,1,12,0,1,1,0,1,0,0,0,0,0.924444444
"3943",218,1431,0.053818986,0.177043574,0.075313087,0.332155717,0.076295295,3.5647554,2.3331246,7.0960135,3.5272667,0.752980324,0.943816662,-0.931850255,0,15,2,8,1,0,1,0,0,0,0,0,0,8.58839972
"3944",34,137,0.206102357,0.097668618,0,0.023200748,0.167630638,1.7645448,0,8.763255,2.8752139,0.91736304,0.36297074,0.035246331,0,8,1,6,0,0,1,0,0,0,0,0,0,1.554744526
"3945",626,1320,0.244925786,0.042274264,0.082306708,0.104988344,0.17289992,2.8789406,3.1152241,12.496655,5.646123,0.734396219,-0.389576346,-0.442800432,0,19,5,12,1,0,1,0,0,0,0,0,0,4.059090909
"3946",680,83960,0.126098339,0.217851887,0.058844308,0.26445542,0.002582172,1.2664018,4.110121,6.7515807,1.2349416,0.765279707,0.136352777,-0.813711345,0,11,1,39,0,1,1,1,0,0,0,0,0,0.62994283
"3947",380,9810,0.240735901,0.27508828,0.27508828,0.099269518,0.111738168,3.2629104,3.1400445,11.421055,3.9731991,0.765225694,0.896140993,-1.888676047,0,18,7,6,1,0,1,0,0,0,0,0,0,8.645158002
"3948",301,7735,0.042131707,0,0.186261294,0.26320503,0.078433639,2.9707813,3.4524076,8.7880945,3.1343749,0.76912037,-1.149821877,-0.257749438,0,14,4,7,1,0,1,0,0,0,0,0,0,7.463606981
"3949",73,12130,0.018829238,0.058473731,0.084563792,0.258208494,0.25118382,2.6804528,4.7617354,12.09101,3.8773344,0.763123071,0.752141356,-0.816063702,0,14,2,8,0,0,0,0,0,0,0,0,0,3.856224237
"3950",54,3096,0.127400168,0.14115551,0.022434313,0.207212596,0.130831318,2.7648337,5.332508,10.725164,3.216317,0.700796682,0.49870646,-0.113636017,0,4,2,4,0,1,1,0,1,0,0,0,0,1.767764858
"3951",912,9747,0.038537987,0.071018268,0.12940792,0.256659511,0.215967174,3.4109812,7.5043364,13.714889,3.7453969,0.754284336,0.491001368,0.41826272,1,11,3,11,0,0,0,0,0,1,0,1,0,1.733969426
"3952",317,8955,0.040105824,0.075844976,0.002974899,0.038962302,0.068208294,3.4042964,5.1483736,4.913306,0.95342577,0.675927855,0.211177856,-0.036819965,0,9,6,7,1,0,0,0,1,0,0,0,1,0.998101619
"3953",2890,1210,0.013187603,0,0.017384972,0.339005869,0.01502939,2.776331,4.406017,7.9678593,2.583512,0.75480517,0.132837936,-0.333131164,0,8,0,6,0,0,0,0,0,0,0,0,0,1.076859504
